yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,aapi_pop_15to64,black_pop_15to64,latinx_pop_15to64,native_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_pop,female_jail_pop,male_jail_pop,female_adult_jail_pop,female_juvenile_jail_pop,male_adult_jail_pop,male_juvenile_jail_pop,aapi_jail_pop,black_jail_pop,latinx_jail_pop,native_jail_pop,white_jail_pop,other_race_jail_pop,total_jail_pretrial,total_jail_from_prison,total_jail_from_other_jail,total_jail_from_fed,total_jail_from_bia,total_jail_from_bop,total_jail_from_ice,total_jail_from_marshals,total_jail_from_other_fed,jail_rated_capacity,private_jail_flag,regional_jail_flag,total_jail_adm,total_jail_dis,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,aapi_prison_pop,black_prison_pop,latinx_prison_pop,native_prison_pop,other_race_prison_pop,white_prison_pop,aapi_female_prison_pop,aapi_male_prison_pop,black_female_prison_pop,black_male_prison_pop,latinx_female_prison_pop,latinx_male_prison_pop,native_female_prison_pop,native_male_prison_pop,other_race_female_prison_pop,other_race_male_prison_pop,white_female_prison_pop,white_male_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,aapi_prison_adm,black_prison_adm,latinx_prison_adm,native_prison_adm,other_race_prison_adm,white_prison_adm,aapi_female_prison_adm,aapi_male_prison_adm,black_female_prison_adm,black_male_prison_adm,latinx_female_prison_adm,latinx_male_prison_adm,native_female_prison_adm,native_male_prison_adm,other_race_female_prison_adm,other_race_male_prison_adm,white_female_prison_adm,white_male_prison_adm,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_adm_rate,total_jail_pretrial_rate,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_prison_adm_rate,female_prison_adm_rate,male_prison_adm_rate,aapi_prison_adm_rate,black_prison_adm_rate,latinx_prison_adm_rate,native_prison_adm_rate,white_prison_adm_rate
201622073,2016,22073,LA,Ouachita Parish,156917,102361,52991,49370,1230,38924,2252,276,59679,small/mid,South,West South Central,313,33740,610.41,2074,129,1849,128,1,1845,4,3,1424,19,0,512,0,636,318.4,33,0,0,0,0,0,0,2611,1,0,11328,10185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.16,243.44,3745.19,243.9,3658.41,843.69,0,857.92,11066.71,621.33,,,,,,,,,,,,,,,,
201722073,2017,22073,LA,Ouachita Parish,155757,101156,52213,48943,1258,38561,2196,262,58879,small/mid,South,West South Central,313,33740,610.41,2084,153,1901,152,1,1898,3,2,1171,17.57,0,848,0,607,287.2,57,2,0,0,2,0,0,2611,1,0,10669,11126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.18,293.03,3884.11,158.98,3036.75,800.09,0,1440.24,10547.08,600.06,,,,,,,,,,,,,,,,
201822073,2018,22073,LA,Ouachita Parish,154475,99711,51477,48234,1247,38232,2139,265,57828,small/mid,South,West South Central,313,33740,610.41,1999,168,1731,167,1,1725,6,0,1172,15,0,689,0,624,227,17,12,0,0,5,7,0,2611,1,0,11565,10868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.79,326.36,3588.75,0,3065.49,701.26,0,1191.46,11598.52,625.81,,,,,,,,,,,,,,,,
199022075,1990,22075,LA,Plaquemines Parish,25530,16822,8233,8589,295,3695,347,274,12211,suburban,South,West South Central,56,35380,780.33,85.4,9.09,98,4.91,4.18,93.6,4.4,1.1,65,2.21,0,34.8,,47,27.6,0,0,0,,0,0,0,108.6,0,0,1266.67,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.67,110.41,1140.99,372.88,1759.13,636.89,0,284.99,7529.84,279.4,,,,,,,,,,,,,,,,
199122075,1991,22075,LA,Plaquemines Parish,25589,16817,8232,8585,317,3702,338,275,12185,suburban,South,West South Central,56,35380,780.33,85.6,10.63,104,4.36,6.27,97.4,6.6,1.16,76,2.31,0,29.2,,53,25.4,0,0,0,,0,0,0,112.4,0,0,1400,880,,,,,,,108,11,97,,57,0,0,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.01,129.13,1211.42,365.93,2052.94,683.43,0,239.64,8324.91,315.16,642.21,133.62,1129.88,,1539.71,0,0,418.55,,,,,,,,
199222075,1992,22075,LA,Plaquemines Parish,25891,17066,8292,8774,343,3774,333,286,12330,suburban,South,West South Central,56,35380,780.33,85.8,12.18,110,3.82,8.36,101.2,8.8,1.21,87,2.42,0,23.6,,59,23.2,0,0,0,,0,0,0,116.2,0,0,1533.33,840,,,,,,,100,7,93,,64,0,0,0,36,,,,,,,,,,,,,38,0,38,,27,0,0,0,11,,,,,,,,,,,,,502.75,146.89,1253.7,352.77,2305.25,726.73,0,191.4,8984.71,345.72,585.96,84.42,1059.95,,1695.81,0,0,291.97,222.66,0,433.1,,715.42,0,0,89.21
199322075,1993,22075,LA,Plaquemines Parish,25567,16774,8253,8521,351,3723,307,302,12091,suburban,South,West South Central,56,35380,780.33,86,13.72,116,3.27,10.45,105,11,1.26,98,2.52,0,18,,65,21,0,0,0,0,0,0,0,120,0,0,1666.67,800,,,,,,,96,7,89,,57,0,0,0,39,,,,,,,,,,,,,45,4,41,,22,0,0,0,23,,,,,,,,,,,,,512.7,166.24,1361.34,358.97,2632.29,820.85,0,148.87,9936.03,387.5,572.31,84.82,1044.48,,1531.02,0,0,322.55,268.27,48.47,481.16,,590.92,0,0,190.22
199422075,1994,22075,LA,Plaquemines Parish,25668,16808,8275,8533,377,3758,300,315,12058,suburban,South,West South Central,56,35380,780.33,113.33,15.28,131.17,2.73,12.55,122,9.17,1.47,114.05,2.93,0,20.95,,54.17,,,0,0,0,0,0,0,150.67,0,0,1800,760,,,,,,,102,7,95,,68,0,0,0,34,,,,,,,,,,,,,52,,,,32,0,0,0,20,,,,,,,,,,,,,674.26,184.65,1537.21,389.92,3034.86,976.67,0,173.74,10709.19,322.29,606.85,84.59,1113.32,,1809.47,0,0,281.97,309.38,,,,851.52,0,0,165.86
199522075,1995,22075,LA,Plaquemines Parish,25942,16975,8401,8574,414,3814,294,324,12129,suburban,South,West South Central,56,35380,780.33,140.67,16.82,146.33,2.18,14.64,139,7.33,1.67,130.1,3.35,0,23.9,,43.33,,,0,0,0,0,0,0,181.33,0,0,1933.33,720,,,,,,,116,8,108,,69,,,,45,,,,,,,,,,,,,51,5,46,,34,,,,16,,,,,,,,,,,,,828.69,200.21,1706.67,403.38,3411.12,1139.46,0,197.05,11389.28,255.26,683.36,95.23,1259.62,,1809.12,,,371.01,300.44,59.52,536.51,,891.45,,,131.92
199622075,1996,22075,LA,Plaquemines Parish,26149,17183,8502,8681,437,3880,285,343,12238,suburban,South,West South Central,56,35380,780.33,168,18.37,161.5,1.64,16.73,156,5.5,1.88,146.16,3.76,0,26.84,,32.5,,,0,0,0,0,0,0,212,0,0,2066.67,680,,,,,,,130,15,115,,86,,,,42,,,,,,,,,,,,,62,9,53,,41,0,0,0,21,,,,,,,,,,,,,977.71,216.07,1860.38,430.21,3767.01,1319.3,0,219.32,12027.41,189.14,756.56,176.43,1324.73,,2216.49,,,343.19,360.82,105.86,610.53,,1056.7,0,0,171.6
199722075,1997,22075,LA,Plaquemines Parish,26430,17428,8626,8802,458,3955,278,357,12380,suburban,South,West South Central,56,35380,780.33,195.33,19.91,176.67,1.09,18.82,173,3.67,2.09,162.21,4.17,0,29.79,,21.67,,,0,0,0,0,0,0,242.67,0,0,2200,640,,,,,,,140,15,125,,87,,,,51,,,,,,,,,,,,,65,11,54,,39,,,,25,,,,,,,,,,,,,1120.78,230.81,2007.16,456.33,4101.39,1500,0,240.63,12623.36,124.34,803.31,173.89,1420.13,,2199.75,,,411.95,372.96,127.52,613.5,,986.09,,,201.94
199822075,1998,22075,LA,Plaquemines Parish,26727,17724,8748,8976,494,4029,277,373,12551,suburban,South,West South Central,56,35380,780.33,222.67,21.46,191.83,0.55,20.91,190,1.83,2.29,178.26,4.59,0,32.74,,10.83,,,0,0,0,0,0,0,273.33,0,0,2333.33,600,,,,,,,165,17,148,,108,0,0,0,57,,,,,,,,,,,,,83,12,71,,53,0,0,0,30,,,,,,,,,,,,,1256.32,245.31,2137.14,463.56,4424.42,1657.04,0,260.86,13164.8,61.1,930.94,194.33,1648.84,,2680.57,0,0,454.15,468.29,137.17,791,,1315.46,0,0,239.02
199922075,1999,22075,LA,Plaquemines Parish,26689,17701,8735,8966,509,4042,265,371,12514,suburban,South,West South Central,56,35380,780.33,250,23,207,0,23,207,0,2.5,194.31,5,0,35.69,0,0,0,0,0,0,0,0,0,0,304,0,0,2466.67,560,,,,,,,199,23,176,0,139,0,0,0,60,,,,,,,,,,,,,96,17,79,0,65,0,0,0,31,,,,,,,,,,,,,1412.35,263.31,2308.72,491.16,4807.27,1886.79,0,285.2,13935.2,0,1124.23,263.31,1962.97,0,3438.89,0,0,479.46,542.34,194.62,881.11,0,1608.11,0,0,247.72
200022075,2000,22075,LA,Plaquemines Parish,26758,17751,8778,8973,538,4044,277,376,12516,suburban,South,West South Central,56,35380,780.33,260,33,245,33,0,245,0,0,146,0,0,132,0,93,276,0,2,0,0,0,0,0,278,0,0,2600,520,240,20,240,,,,,,,,,,,,,,,,,,,,,,,,,76,11,65,,44,,,,31,,,,,,,,,,,,,1464.71,375.94,2730.41,0,3610.29,0,0,1054.65,14647.06,523.91,,,,,,,,,428.14,125.31,724.4,,1088.03,,,247.68
200122075,2001,22075,LA,Plaquemines Parish,27029,17976,8911,9065,569,4045,362,357,12643,suburban,South,West South Central,56,35380,780.33,250,20,230,20,0,230,0,6,166,0,0,78,0,108,143,0,0,0,0,0,0,0,278,0,0,1820,650,260,20,240,,,,,,,,,,,,,,,,,,,,,,,,,67,6,61,,41,,,,25,,,,,,,,,,,,,1390.74,224.44,2537.23,1054.48,4103.83,0,0,616.94,10124.61,600.8,,,,,,,,,372.72,67.33,672.92,,1013.6,,,197.74
200222075,2002,22075,LA,Plaquemines Parish,27462,18274,8966,9308,648,4059,412,378,12777,suburban,South,West South Central,56,35380,780.33,256,20,238,20,0,238,0,5,171,2,0,80,0,62,181,1,0,0,0,0,0,0,800,0,0,1040,780,214,25,189,,,,,,,,,,,,,,,,,,,,,,,,,41,9,32,,20,,,,20,,,,,,,,,,,,,1400.9,223.06,2556.94,771.6,4212.86,485.44,0,626.13,5691.15,339.28,,,,,,,,,224.36,100.38,343.79,,492.73,,,156.53
200322075,2003,22075,LA,Plaquemines Parish,28169,18718,9236,9482,644,4137,476,371,13090,suburban,South,West South Central,56,35380,780.33,225,25,200,25,0,200,0,4,130,1.74,0,91,0,50,160,10,3,0,0,2,1,0,800,0,0,520,520,400,28,400,,,,,,,,,,,,,,,,,,,,,,,,,46,6,40,0,30,0,0,0,16,,,,,,,,,,,,,1202.05,270.68,2109.26,621.12,3142.37,365.55,0,695.19,2778.07,267.12,,,,,,,,,245.75,64.96,421.85,0,725.16,0,0,122.23
200422075,2004,22075,LA,Plaquemines Parish,29390,19456,9604,9852,660,4248,525,368,13655,suburban,South,West South Central,56,35380,780.33,400,32,358,32,0,358,0,30,174,3.02,30,156,0,107,0,0,60,0,0,60,0,0,325,0,0,260,156,377,30,347,,,,,,,,,,,,,,,,,,,,,,,,,54,11,43,0,35,0,0,0,19,,,,,,,,,,,,,2055.92,333.19,3633.78,4545.45,4096.05,575.24,8152.17,1142.44,1336.35,549.96,,,,,,,,,277.55,114.54,436.46,0,823.92,0,0,139.14
200522075,2005,22075,LA,Plaquemines Parish,29558,19599,9740,9859,700,4237,574,347,13741,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4,49,0,33,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.42,41.07,497.01,0,778.85,0,0,145.55
200622075,2006,22075,LA,Plaquemines Parish,22329,15099,7494,7605,509,3082,502,316,10690,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,25,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.67,,,,811.16,,,112.25
200722075,2007,22075,LA,Plaquemines Parish,22709,15093,7519,7574,508,3215,505,303,10562,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,7,69,0,40,0,0,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.54,93.1,911.01,0,1244.17,0,0,340.84
200822075,2008,22075,LA,Plaquemines Parish,22677,14996,7462,7534,509,3077,573,296,10541,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.78,,,,,,,
200922075,2009,22075,LA,Plaquemines Parish,22730,14939,7442,7497,528,3066,635,307,10403,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,6,49,0,36,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.16,80.62,653.59,0,1174.17,0,0,182.64
201022075,2010,22075,LA,Plaquemines Parish,23122,15331,7634,7697,591,3134,672,276,10658,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,9,58,0,33,0,0,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.02,117.89,753.54,0,1052.97,0,0,319.01
201122075,2011,22075,LA,Plaquemines Parish,23586,15624,7773,7851,627,3168,760,281,10788,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4,48,0,31,0,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.82,51.46,611.39,0,978.54,0,0,194.66
201222075,2012,22075,LA,Plaquemines Parish,23831,15730,7793,7937,635,3154,844,277,10820,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,0,30,0,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.58,,,0,951.17,0,0,203.33
201322075,2013,22075,LA,Plaquemines Parish,23515,15549,7712,7837,652,3112,908,257,10620,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,0,47,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.35,,,0,1510.28,0,0,263.65
201422075,2014,22075,LA,Plaquemines Parish,23312,15307,7587,7720,671,3093,941,245,10357,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,10,72,,41,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.7,131.8,932.64,,1325.57,,,386.21
201522075,2015,22075,LA,Plaquemines Parish,23443,15394,7573,7821,695,3137,1011,249,10302,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201622075,2016,22075,LA,Plaquemines Parish,23331,15271,7549,7722,714,3185,1023,245,10104,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201722075,2017,22075,LA,Plaquemines Parish,23367,15282,7536,7746,732,3220,1091,249,9990,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201822075,2018,22075,LA,Plaquemines Parish,23410,15236,7508,7728,766,3263,1149,239,9819,suburban,South,West South Central,56,35380,780.33,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199022077,1990,22077,LA,Pointe Coupee Parish,22482,13928,7235,6693,6,5475,95,18,8334,small/mid,South,West South Central,16,12940,557.35,52.4,2.82,43.8,2.82,0,43.4,0.4,0,27.6,8,0,10,,19,9.2,0,8,0,,8,0,0,73,0,0,920.45,914.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.22,38.98,654.42,0,504.11,8421.05,0,119.99,6608.63,136.42,,,,,,,,,,,,,,,,
199122077,1991,22077,LA,Pointe Coupee Parish,22499,13915,7208,6707,6,5434,94,18,8363,small/mid,South,West South Central,16,12940,557.35,61.6,2.73,50.2,2.73,0,49.6,0.6,0,28.4,12,0,11,,21,10.8,0,12,0,,12,0,0,89,0,0,870.18,858.91,,,,,,,48,,,,42,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.69,37.87,748.47,0,522.64,12765.96,0,131.53,6253.54,150.92,344.95,,,,772.91,0,0,71.74,,,,,,,,
199222077,1992,22077,LA,Pointe Coupee Parish,22551,13961,7212,6749,6,5432,100,18,8405,small/mid,South,West South Central,16,12940,557.35,70.8,2.64,56.6,2.64,0,55.8,0.8,0,29.2,16,0,12,,23,12.4,0,16,0,,16,0,0,105,0,0,819.91,803.55,,,,,,,52,,,,45,0,0,0,7,,,,,,,,,,,,,32,0,32,,28,0,0,0,4,,,,,,,,,,,,,507.13,36.61,838.64,0,537.56,16000,0,142.77,5872.86,164.74,372.47,,,,828.42,0,0,83.28,229.21,0,474.14,,515.46,0,0,47.59
199322077,1993,22077,LA,Pointe Coupee Parish,22588,14010,7229,6781,7,5424,106,18,8455,small/mid,South,West South Central,16,12940,557.35,80,2.55,63,2.55,0,62,1,0,30,20,0,13,,25,14,0,20,0,0,20,0,0,121,0,0,769.64,748.18,,,,,,,64,,,,57,0,0,0,7,,,,,,,,,,,,,51,,,,44,0,0,0,7,,,,,,,,,,,,,571.02,35.27,929.07,0,553.1,18867.92,0,153.76,5493.5,178.44,456.82,,,,1050.88,0,0,82.79,364.03,,,,811.21,0,0,82.79
199422077,1994,22077,LA,Pointe Coupee Parish,22772,14191,7314,6877,7,5464,109,17,8594,small/mid,South,West South Central,16,12940,557.35,81.17,2.45,66,2.45,0,65.17,0.83,0,33.83,20.33,0,12.17,,26.83,,,20.33,0,0,20.33,0,0,121,0,0,719.36,692.82,,,,,,,62,0,62,,55,0,0,0,7,,,,,,,,,,,,,37,0,37,,32,0,0,0,5,,,,,,,,,,,,,571.98,33.5,959.72,0,619.14,18651.38,0,141.61,5069.13,189.06,436.9,0,901.56,,1006.59,0,0,81.45,260.73,0,538.03,,585.65,0,0,58.18
199522077,1995,22077,LA,Pointe Coupee Parish,22837,14297,7343,6954,7,5477,117,16,8680,small/mid,South,West South Central,16,12940,557.35,82.33,2.36,69,2.36,0,68.33,0.67,0,37.67,20.67,0,11.33,,28.67,,,20.67,0,0,20.67,0,0,121,0,0,669.09,637.45,,,,,,,62,0,62,,55,0,0,0,7,,,,,,,,,,,,,50,0,50,,48,,,,,,,,,,,,,,,,,575.86,32.14,992.23,0,687.79,17666.67,0,130.53,4679.93,200.53,433.66,0,891.57,,1004.2,0,0,80.65,349.72,0,719.01,,876.39,,,
199622077,1996,22077,LA,Pointe Coupee Parish,22743,14305,7334,6971,10,5441,126,19,8709,small/mid,South,West South Central,16,12940,557.35,83.5,2.27,72,2.27,0,71.5,0.5,0,41.5,21,0,10.5,,30.5,,,21,0,0,21,0,0,121,0,0,618.82,582.09,,,,,,,66,,,,55,0,0,0,11,,,,,,,,,,,,,49,,,,42,0,0,0,7,,,,,,,,,,,,,583.71,30.95,1032.85,0,762.73,16666.67,0,120.56,4325.9,213.21,461.38,,,,1010.84,0,0,126.31,342.54,,,,771.92,0,0,80.38
199722077,1997,22077,LA,Pointe Coupee Parish,23148,14680,7511,7169,11,5545,152,20,8952,small/mid,South,West South Central,16,12940,557.35,84.67,2.18,75,2.18,0,74.67,0.33,0,45.33,21.33,0,9.67,,32.33,,,21.33,0,0,21.33,0,0,121,0,0,568.55,526.73,,,,,,,87,,,,76,0,0,0,11,,,,,,,,,,,,,58,4,54,,51,0,0,0,7,,,,,,,,,,,,,576.77,29.02,1046.17,0,817.49,14032.89,0,108.02,3872.96,220.23,592.64,,,,1370.6,0,0,122.88,395.1,53.26,753.24,,919.75,0,0,78.19
199822077,1998,22077,LA,Pointe Coupee Parish,22991,14636,7482,7154,11,5480,160,19,8966,small/mid,South,West South Central,16,12940,557.35,85.83,2.09,78,2.09,0,77.83,0.17,0,49.17,21.67,0,8.83,,34.17,,,21.67,0,0,21.67,0,0,121,0,0,518.27,471.36,,,,,,,80,4,76,,67,0,0,0,13,,,,,,,,,,,,,60,,,,53,0,0,0,7,,,,,,,,,,,,,586.43,27.93,1090.3,0,897.26,13543.75,0,98.48,3541.06,233.47,546.6,53.46,1062.34,,1222.63,0,0,144.99,409.95,,,,967.15,0,0,78.07
199922077,1999,22077,LA,Pointe Coupee Parish,22807,14593,7438,7155,10,5413,168,21,8981,small/mid,South,West South Central,16,12940,557.35,87,2,81,2,0,81,0,0,53,22,0,8,0,36,17,0,22,0,0,22,0,0,121,0,0,468,416,,,,,,,79,4,75,0,65,0,0,0,14,,,,,,,,,,,,,41,0,41,0,36,0,0,0,5,,,,,,,,,,,,,596.18,26.89,1132.08,0,979.12,13095.24,0,89.08,3207.02,246.69,541.36,53.78,1048.22,0,1200.81,0,0,155.88,280.96,0,573.03,0,665.07,0,0,55.67
200022077,2000,22077,LA,Pointe Coupee Parish,22759,14629,7434,7195,36,5378,188,28,8999,small/mid,South,West South Central,16,12940,557.35,85.5,2.17,81.17,2.17,0,81,0.17,0,54.5,18.83,0,10,0,35.33,23,0,18.33,0,0,18.33,0,0,121,0,0,589.33,433.33,72,3,72,788,58,730,,,,,,,,,,,,,,,,,,,,,,46,4,42,0,33,0,0,0,13,,,,,,,,,,,,,584.46,29.19,1128.14,0,1013.39,10015.96,0,111.12,4028.51,241.51,,,,,,,,,314.44,53.81,583.74,0,613.61,0,0,144.46
200122077,2001,22077,LA,Pointe Coupee Parish,22574,14553,7367,7186,38,5291,206,28,8990,small/mid,South,West South Central,16,12940,557.35,84,2.33,81.33,2.33,0,81,0.33,0,56,15.67,0,12,0,34.67,29,0,14.67,0,0,14.67,0,0,121,0,0,710.67,450.67,99,3,99,831,47,831,,,,,,,,,,,,,,,,,,,,,,50,0,50,0,41,0,0,0,9,,,,,,,,,,,,,577.2,31.63,1131.78,0,1058.4,7606.8,0,133.48,4883.32,238.23,,,,,,,,,343.57,0,695.8,0,774.9,0,0,100.11
200222077,2002,22077,LA,Pointe Coupee Parish,22451,14517,7361,7156,36,5228,221,27,9005,small/mid,South,West South Central,16,12940,557.35,82.5,2.5,81.5,2.5,0,81,0.5,0,57.5,12.5,0,14,0,34,35,0,11,0,0,11,0,0,121,0,0,832,468,100,3,97,322,36,286,,,,,,,,,,,,,,,,,,,,,,44,4,40,,30,,,,13,,,,,,,,,,,,,568.3,33.96,1138.9,0,1099.85,5656.11,0,155.47,5731.21,234.21,,,,,,,,,303.09,54.34,558.97,,573.83,,,144.36
200322077,2003,22077,LA,Pointe Coupee Parish,22369,14425,7303,7122,36,5173,229,25,8962,small/mid,South,West South Central,16,12940,557.35,81,2.67,81.67,2.67,0,81,0.67,0,59,9.33,0,16,0,33.33,41,0,7.33,0,0,7.33,0,0,121,0,0,953.33,485.33,93,4,89,719,78,641,,,,,,,,,,,,,,,,,,,,,,49,,,0,40,0,0,0,9,,,,,,,,,,,,,561.53,36.56,1146.73,0,1140.54,4074.24,0,178.53,6608.87,231.06,,,,,,,,,339.69,,,0,773.25,0,0,100.42
200422077,2004,22077,LA,Pointe Coupee Parish,22332,14439,7297,7142,35,5159,241,25,8979,small/mid,South,West South Central,16,12940,557.35,79.5,2.83,81.83,2.83,0,81,0.83,0,60.5,6.17,0,18,0,32.67,47,0,3.67,0,0,3.67,0,0,121,0,0,1074.67,502.67,84,3,81,706,63,643,,,,,,,,,,,,,,,,,,,,,,44,4,40,0,32,0,0,0,12,,,,,,,,,,,,,550.59,38.78,1145.76,0,1172.71,2560.17,0,200.47,7442.83,226.26,,,,,,,,,304.73,54.82,560.07,0,620.28,0,0,133.65
200522077,2005,22077,LA,Pointe Coupee Parish,22075,14285,7228,7057,41,5047,249,21,8927,small/mid,South,West South Central,16,12940,557.35,78,3,82,3,0,81,1,0,62,3,0,20,0,32,53,0,0,0,0,0,0,0,121,0,0,1196,520,144,2,142,864,74,790,,,,,,,,,,,,,,,,,,,,,,47,0,47,0,34,0,0,0,13,,,,,,,,,,,,,546.03,41.51,1161.97,0,1228.45,1204.82,0,224.04,8372.42,224.01,,,,,,,,,329.02,0,666.01,0,673.67,0,0,145.63
200622077,2006,22077,LA,Pointe Coupee Parish,22754,14772,7554,7218,42,5449,259,16,9006,small/mid,South,West South Central,16,12940,557.35,139,3,82,3,0,81,1,0,70.5,3.31,0,20.75,0,34,59.88,6,0,0,0,0,0,0,132,0,0,1196,520,171,3,168,1023,85,938,,,,,,,,,,,,,,,,,,,,,,41,4,37,0,30,0,0,0,11,,,,,,,,,,,,,940.97,39.71,1136.05,0,1293.82,1277.99,0,230.4,8096.4,230.17,,,,,,,,,277.55,52.95,512.61,0,550.56,0,0,122.14
200722077,2007,22077,LA,Pointe Coupee Parish,22848,14748,7558,7190,37,5359,263,15,9074,small/mid,South,West South Central,16,12940,557.35,140.57,3,82,3,0,81,1,0,79,3.63,0,21.5,0,36,66.75,12,0,0,0,0,0,0,143,0,0,1196,520,173,5,168,1181,96,1085,,,,,,,,,,,,,,,,,,,,,,49,5,44,0,36,0,0,0,13,,,,,,,,,,,,,953.15,39.69,1140.47,0,1474.16,1380.23,0,236.94,8109.57,244.1,,,,,,,,,332.25,66.16,611.96,0,671.77,0,0,143.27
200822077,2008,22077,LA,Pointe Coupee Parish,22966,14807,7620,7187,40,5433,276,14,9044,small/mid,South,West South Central,16,12940,557.35,142.14,3,82,3,0,81,1,0,87.5,3.94,0,22.25,0,38,73.62,18,0,0,0,0,0,0,154,0,0,1196,520,174,4,170,1026,73,953,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,959.95,39.37,1140.95,0,1610.53,1427.54,0,246.02,8077.26,256.64,,,,,,,,,317.42,,,,,,,
